WT2022,WT2023,WT2024,WT2025,WT2026,WT2027,WT2028,WT2029,WT2030,WT2031,WT2032
210.6971283,210.6971283,210.6971283,210.6971283,210.6971283,210.6971283,210.6971283,210.6971283,210.6971283,210.6971283,210.6971283
9.606743813,9.606743813,9.606743813,9.606743813,9.606743813,9.606743813,9.606743813,9.606743813,9.606743813,9.606743813,9.606743813
142.3991241,142.3991241,142.3991241,142.3991241,142.3991241,142.3991241,142.3991241,142.3991241,142.3991241,142.3991241,142.3991241
19.73558998,19.73558998,19.73558998,19.73558998,19.73558998,19.73558998,19.73558998,19.73558998,19.73558998,19.73558998,19.73558998
289.7611389,289.7611389,289.7611389,289.7611389,289.7611389,289.7611389,289.7611389,289.7611389,289.7611389,289.7611389,289.7611389
289.7611389,289.7611389,289.7611389,289.7611389,289.7611389,289.7611389,289.7611389,289.7611389,289.7611389,289.7611389,289.7611389
23.89695549,23.89695549,23.89695549,23.89695549,23.89695549,23.89695549,23.89695549,23.89695549,23.89695549,23.89695549,23.89695549
133.6727753,133.6727753,133.6727753,133.6727753,133.6727753,133.6727753,133.6727753,133.6727753,133.6727753,133.6727753,133.6727753
12.49170971,12.49170971,12.49170971,12.49170971,12.49170971,12.49170971,12.49170971,12.49170971,12.49170971,12.49170971,12.49170971
119.2889786,119.2889786,119.2889786,119.2889786,119.2889786,119.2889786,119.2889786,119.2889786,119.2889786,119.2889786,119.2889786
119.2889786,119.2889786,119.2889786,119.2889786,119.2889786,119.2889786,119.2889786,119.2889786,119.2889786,119.2889786,119.2889786
183.0046539,183.0046539,183.0046539,183.0046539,183.0046539,183.0046539,183.0046539,183.0046539,183.0046539,183.0046539,183.0046539
139.1915436,139.1915436,139.1915436,139.1915436,139.1915436,139.1915436,139.1915436,139.1915436,139.1915436,139.1915436,139.1915436
139.1915436,139.1915436,139.1915436,139.1915436,139.1915436,139.1915436,139.1915436,139.1915436,139.1915436,139.1915436,139.1915436
714.2873535,714.2873535,714.2873535,714.2873535,714.2873535,714.2873535,714.2873535,714.2873535,714.2873535,714.2873535,714.2873535
714.2873535,714.2873535,714.2873535,714.2873535,714.2873535,714.2873535,714.2873535,714.2873535,714.2873535,714.2873535,714.2873535
305.3251953,305.3251953,305.3251953,305.3251953,305.3251953,305.3251953,305.3251953,305.3251953,305.3251953,305.3251953,305.3251953
305.3251953,305.3251953,305.3251953,305.3251953,305.3251953,305.3251953,305.3251953,305.3251953,305.3251953,305.3251953,305.3251953
337.4952698,337.4952698,337.4952698,337.4952698,337.4952698,337.4952698,337.4952698,337.4952698,337.4952698,337.4952698,337.4952698
337.4952698,337.4952698,337.4952698,337.4952698,337.4952698,337.4952698,337.4952698,337.4952698,337.4952698,337.4952698,337.4952698
137.1938324,137.1938324,137.1938324,137.1938324,137.1938324,137.1938324,137.1938324,137.1938324,137.1938324,137.1938324,137.1938324
137.1938324,137.1938324,137.1938324,137.1938324,137.1938324,137.1938324,137.1938324,137.1938324,137.1938324,137.1938324,137.1938324
38.87347794,38.87347794,38.87347794,38.87347794,38.87347794,38.87347794,38.87347794,38.87347794,38.87347794,38.87347794,38.87347794
110.9710693,110.9710693,110.9710693,110.9710693,110.9710693,110.9710693,110.9710693,110.9710693,110.9710693,110.9710693,110.9710693
27.94949341,27.94949341,27.94949341,27.94949341,27.94949341,27.94949341,27.94949341,27.94949341,27.94949341,27.94949341,27.94949341
27.94949341,27.94949341,27.94949341,27.94949341,27.94949341,27.94949341,27.94949341,27.94949341,27.94949341,27.94949341,27.94949341
238.8647461,238.8647461,238.8647461,238.8647461,238.8647461,238.8647461,238.8647461,238.8647461,238.8647461,238.8647461,238.8647461
340.5832214,340.5832214,340.5832214,340.5832214,340.5832214,340.5832214,340.5832214,340.5832214,340.5832214,340.5832214,340.5832214
340.5832214,340.5832214,340.5832214,340.5832214,340.5832214,340.5832214,340.5832214,340.5832214,340.5832214,340.5832214,340.5832214
237.7727051,237.7727051,237.7727051,237.7727051,237.7727051,237.7727051,237.7727051,237.7727051,237.7727051,237.7727051,237.7727051
237.7727051,237.7727051,237.7727051,237.7727051,237.7727051,237.7727051,237.7727051,237.7727051,237.7727051,237.7727051,237.7727051
228.1764526,228.1764526,228.1764526,228.1764526,228.1764526,228.1764526,228.1764526,228.1764526,228.1764526,228.1764526,228.1764526
228.1764526,228.1764526,228.1764526,228.1764526,228.1764526,228.1764526,228.1764526,228.1764526,228.1764526,228.1764526,228.1764526
190.7630157,190.7630157,190.7630157,190.7630157,190.7630157,190.7630157,190.7630157,190.7630157,190.7630157,190.7630157,190.7630157
225.481308,225.481308,225.481308,225.481308,225.481308,225.481308,225.481308,225.481308,225.481308,225.481308,225.481308
141.2960815,141.2960815,141.2960815,141.2960815,141.2960815,141.2960815,141.2960815,141.2960815,141.2960815,141.2960815,141.2960815
235.5329742,235.5329742,235.5329742,235.5329742,235.5329742,235.5329742,235.5329742,235.5329742,235.5329742,235.5329742,235.5329742
730.3217773,730.3217773,730.3217773,730.3217773,730.3217773,730.3217773,730.3217773,730.3217773,730.3217773,730.3217773,730.3217773
730.3217773,730.3217773,730.3217773,730.3217773,730.3217773,730.3217773,730.3217773,730.3217773,730.3217773,730.3217773,730.3217773
730.3217773,730.3217773,730.3217773,730.3217773,730.3217773,730.3217773,730.3217773,730.3217773,730.3217773,730.3217773,730.3217773
67.05354309,67.05354309,67.05354309,67.05354309,67.05354309,67.05354309,67.05354309,67.05354309,67.05354309,67.05354309,67.05354309
114.0617599,114.0617599,114.0617599,114.0617599,114.0617599,114.0617599,114.0617599,114.0617599,114.0617599,114.0617599,114.0617599
168.8830872,168.8830872,168.8830872,168.8830872,168.8830872,168.8830872,168.8830872,168.8830872,168.8830872,168.8830872,168.8830872
168.8830872,168.8830872,168.8830872,168.8830872,168.8830872,168.8830872,168.8830872,168.8830872,168.8830872,168.8830872,168.8830872
12.5427227,12.5427227,12.5427227,12.5427227,12.5427227,12.5427227,12.5427227,12.5427227,12.5427227,12.5427227,12.5427227
133.0548553,133.0548553,133.0548553,133.0548553,133.0548553,133.0548553,133.0548553,133.0548553,133.0548553,133.0548553,133.0548553
40.2178154,40.2178154,40.2178154,40.2178154,40.2178154,40.2178154,40.2178154,40.2178154,40.2178154,40.2178154,40.2178154
96.26615143,96.26615143,96.26615143,96.26615143,96.26615143,96.26615143,96.26615143,96.26615143,96.26615143,96.26615143,96.26615143
184.162735,184.162735,184.162735,184.162735,184.162735,184.162735,184.162735,184.162735,184.162735,184.162735,184.162735
287.813385,287.813385,287.813385,287.813385,287.813385,287.813385,287.813385,287.813385,287.813385,287.813385,287.813385
287.813385,287.813385,287.813385,287.813385,287.813385,287.813385,287.813385,287.813385,287.813385,287.813385,287.813385
101.7260513,101.7260513,101.7260513,101.7260513,101.7260513,101.7260513,101.7260513,101.7260513,101.7260513,101.7260513,101.7260513
170.5704498,170.5704498,170.5704498,170.5704498,170.5704498,170.5704498,170.5704498,170.5704498,170.5704498,170.5704498,170.5704498
223.9154816,223.9154816,223.9154816,223.9154816,223.9154816,223.9154816,223.9154816,223.9154816,223.9154816,223.9154816,223.9154816
223.9154816,223.9154816,223.9154816,223.9154816,223.9154816,223.9154816,223.9154816,223.9154816,223.9154816,223.9154816,223.9154816
363.9598999,363.9598999,363.9598999,363.9598999,363.9598999,363.9598999,363.9598999,363.9598999,363.9598999,363.9598999,363.9598999
106.2095413,106.2095413,106.2095413,106.2095413,106.2095413,106.2095413,106.2095413,106.2095413,106.2095413,106.2095413,106.2095413
69.86165619,69.86165619,69.86165619,69.86165619,69.86165619,69.86165619,69.86165619,69.86165619,69.86165619,69.86165619,69.86165619
69.86165619,69.86165619,69.86165619,69.86165619,69.86165619,69.86165619,69.86165619,69.86165619,69.86165619,69.86165619,69.86165619
254.225296,254.225296,254.225296,254.225296,254.225296,254.225296,254.225296,254.225296,254.225296,254.225296,254.225296
107.5319595,107.5319595,107.5319595,107.5319595,107.5319595,107.5319595,107.5319595,107.5319595,107.5319595,107.5319595,107.5319595
12.23301315,12.23301315,12.23301315,12.23301315,12.23301315,12.23301315,12.23301315,12.23301315,12.23301315,12.23301315,12.23301315
12.23301315,12.23301315,12.23301315,12.23301315,12.23301315,12.23301315,12.23301315,12.23301315,12.23301315,12.23301315,12.23301315
117.2081757,117.2081757,117.2081757,117.2081757,117.2081757,117.2081757,117.2081757,117.2081757,117.2081757,117.2081757,117.2081757
112.3035965,112.3035965,112.3035965,112.3035965,112.3035965,112.3035965,112.3035965,112.3035965,112.3035965,112.3035965,112.3035965
198.4741058,198.4741058,198.4741058,198.4741058,198.4741058,198.4741058,198.4741058,198.4741058,198.4741058,198.4741058,198.4741058
21.15922546,21.15922546,21.15922546,21.15922546,21.15922546,21.15922546,21.15922546,21.15922546,21.15922546,21.15922546,21.15922546
252.9987488,252.9987488,252.9987488,252.9987488,252.9987488,252.9987488,252.9987488,252.9987488,252.9987488,252.9987488,252.9987488
9.556020737,9.556020737,9.556020737,9.556020737,9.556020737,9.556020737,9.556020737,9.556020737,9.556020737,9.556020737,9.556020737
102.0304108,102.0304108,102.0304108,102.0304108,102.0304108,102.0304108,102.0304108,102.0304108,102.0304108,102.0304108,102.0304108
67.83950043,67.83950043,67.83950043,67.83950043,67.83950043,67.83950043,67.83950043,67.83950043,67.83950043,67.83950043,67.83950043
107.4946518,107.4946518,107.4946518,107.4946518,107.4946518,107.4946518,107.4946518,107.4946518,107.4946518,107.4946518,107.4946518
571.5793457,571.5793457,571.5793457,571.5793457,571.5793457,571.5793457,571.5793457,571.5793457,571.5793457,571.5793457,571.5793457
229.0623474,229.0623474,229.0623474,229.0623474,229.0623474,229.0623474,229.0623474,229.0623474,229.0623474,229.0623474,229.0623474
30.81562233,30.81562233,30.81562233,30.81562233,30.81562233,30.81562233,30.81562233,30.81562233,30.81562233,30.81562233,30.81562233
189.8693542,189.8693542,189.8693542,189.8693542,189.8693542,189.8693542,189.8693542,189.8693542,189.8693542,189.8693542,189.8693542
189.8693542,189.8693542,189.8693542,189.8693542,189.8693542,189.8693542,189.8693542,189.8693542,189.8693542,189.8693542,189.8693542
189.8693542,189.8693542,189.8693542,189.8693542,189.8693542,189.8693542,189.8693542,189.8693542,189.8693542,189.8693542,189.8693542
57.41767883,57.41767883,57.41767883,57.41767883,57.41767883,57.41767883,57.41767883,57.41767883,57.41767883,57.41767883,57.41767883
213.8361664,213.8361664,213.8361664,213.8361664,213.8361664,213.8361664,213.8361664,213.8361664,213.8361664,213.8361664,213.8361664
1049.314941,1049.314941,1049.314941,1049.314941,1049.314941,1049.314941,1049.314941,1049.314941,1049.314941,1049.314941,1049.314941
299.3292847,299.3292847,299.3292847,299.3292847,299.3292847,299.3292847,299.3292847,299.3292847,299.3292847,299.3292847,299.3292847
18.90593147,18.90593147,18.90593147,18.90593147,18.90593147,18.90593147,18.90593147,18.90593147,18.90593147,18.90593147,18.90593147
410.2330017,410.2330017,410.2330017,410.2330017,410.2330017,410.2330017,410.2330017,410.2330017,410.2330017,410.2330017,410.2330017
304.0108643,304.0108643,304.0108643,304.0108643,304.0108643,304.0108643,304.0108643,304.0108643,304.0108643,304.0108643,304.0108643
74.23445892,74.23445892,74.23445892,74.23445892,74.23445892,74.23445892,74.23445892,74.23445892,74.23445892,74.23445892,74.23445892
13.55586529,13.55586529,13.55586529,13.55586529,13.55586529,13.55586529,13.55586529,13.55586529,13.55586529,13.55586529,13.55586529
13.55586529,13.55586529,13.55586529,13.55586529,13.55586529,13.55586529,13.55586529,13.55586529,13.55586529,13.55586529,13.55586529
140.8473816,140.8473816,140.8473816,140.8473816,140.8473816,140.8473816,140.8473816,140.8473816,140.8473816,140.8473816,140.8473816
119.8539352,119.8539352,119.8539352,119.8539352,119.8539352,119.8539352,119.8539352,119.8539352,119.8539352,119.8539352,119.8539352
130.7560883,130.7560883,130.7560883,130.7560883,130.7560883,130.7560883,130.7560883,130.7560883,130.7560883,130.7560883,130.7560883
125.6834412,125.6834412,125.6834412,125.6834412,125.6834412,125.6834412,125.6834412,125.6834412,125.6834412,125.6834412,125.6834412
158.5869141,158.5869141,158.5869141,158.5869141,158.5869141,158.5869141,158.5869141,158.5869141,158.5869141,158.5869141,158.5869141
204.233078,204.233078,204.233078,204.233078,204.233078,204.233078,204.233078,204.233078,204.233078,204.233078,204.233078
204.233078,204.233078,204.233078,204.233078,204.233078,204.233078,204.233078,204.233078,204.233078,204.233078,204.233078
148.0510406,148.0510406,148.0510406,148.0510406,148.0510406,148.0510406,148.0510406,148.0510406,148.0510406,148.0510406,148.0510406
334.1191711,334.1191711,334.1191711,334.1191711,334.1191711,334.1191711,334.1191711,334.1191711,334.1191711,334.1191711,334.1191711
334.1191711,334.1191711,334.1191711,334.1191711,334.1191711,334.1191711,334.1191711,334.1191711,334.1191711,334.1191711,334.1191711
334.1191711,334.1191711,334.1191711,334.1191711,334.1191711,334.1191711,334.1191711,334.1191711,334.1191711,334.1191711,334.1191711
29.55527878,29.55527878,29.55527878,29.55527878,29.55527878,29.55527878,29.55527878,29.55527878,29.55527878,29.55527878,29.55527878
217.7659149,217.7659149,217.7659149,217.7659149,217.7659149,217.7659149,217.7659149,217.7659149,217.7659149,217.7659149,217.7659149
317.1343384,317.1343384,317.1343384,317.1343384,317.1343384,317.1343384,317.1343384,317.1343384,317.1343384,317.1343384,317.1343384
317.1343384,317.1343384,317.1343384,317.1343384,317.1343384,317.1343384,317.1343384,317.1343384,317.1343384,317.1343384,317.1343384
262.4714966,262.4714966,262.4714966,262.4714966,262.4714966,262.4714966,262.4714966,262.4714966,262.4714966,262.4714966,262.4714966
255.4536743,255.4536743,255.4536743,255.4536743,255.4536743,255.4536743,255.4536743,255.4536743,255.4536743,255.4536743,255.4536743
141.9221954,141.9221954,141.9221954,141.9221954,141.9221954,141.9221954,141.9221954,141.9221954,141.9221954,141.9221954,141.9221954
42.13532639,42.13532639,42.13532639,42.13532639,42.13532639,42.13532639,42.13532639,42.13532639,42.13532639,42.13532639,42.13532639
199.93573,199.93573,199.93573,199.93573,199.93573,199.93573,199.93573,199.93573,199.93573,199.93573,199.93573
449.3625488,449.3625488,449.3625488,449.3625488,449.3625488,449.3625488,449.3625488,449.3625488,449.3625488,449.3625488,449.3625488
235.0302429,235.0302429,235.0302429,235.0302429,235.0302429,235.0302429,235.0302429,235.0302429,235.0302429,235.0302429,235.0302429
151.5426636,151.5426636,151.5426636,151.5426636,151.5426636,151.5426636,151.5426636,151.5426636,151.5426636,151.5426636,151.5426636
151.5426636,151.5426636,151.5426636,151.5426636,151.5426636,151.5426636,151.5426636,151.5426636,151.5426636,151.5426636,151.5426636
1846.302002,1846.302002,1846.302002,1846.302002,1846.302002,1846.302002,1846.302002,1846.302002,1846.302002,1846.302002,1846.302002
3963.555664,3963.555664,3963.555664,3963.555664,3963.555664,3963.555664,3963.555664,3963.555664,3963.555664,3963.555664,3963.555664
1397.52063,1397.52063,1397.52063,1397.52063,1397.52063,1397.52063,1397.52063,1397.52063,1397.52063,1397.52063,1397.52063
152.955658,152.955658,152.955658,152.955658,152.955658,152.955658,152.955658,152.955658,152.955658,152.955658,152.955658
2044.812134,2044.812134,2044.812134,2044.812134,2044.812134,2044.812134,2044.812134,2044.812134,2044.812134,2044.812134,2044.812134
2173.90332,2173.90332,2173.90332,2173.90332,2173.90332,2173.90332,2173.90332,2173.90332,2173.90332,2173.90332,2173.90332
1335.410889,1335.410889,1335.410889,1335.410889,1335.410889,1335.410889,1335.410889,1335.410889,1335.410889,1335.410889,1335.410889
1335.410889,1335.410889,1335.410889,1335.410889,1335.410889,1335.410889,1335.410889,1335.410889,1335.410889,1335.410889,1335.410889
1335.410889,1335.410889,1335.410889,1335.410889,1335.410889,1335.410889,1335.410889,1335.410889,1335.410889,1335.410889,1335.410889
167.2919769,167.2919769,167.2919769,167.2919769,167.2919769,167.2919769,167.2919769,167.2919769,167.2919769,167.2919769,167.2919769
1186.236206,1186.236206,1186.236206,1186.236206,1186.236206,1186.236206,1186.236206,1186.236206,1186.236206,1186.236206,1186.236206
1186.236206,1186.236206,1186.236206,1186.236206,1186.236206,1186.236206,1186.236206,1186.236206,1186.236206,1186.236206,1186.236206
3609.807373,3609.807373,3609.807373,3609.807373,3609.807373,3609.807373,3609.807373,3609.807373,3609.807373,3609.807373,3609.807373
3609.807373,3609.807373,3609.807373,3609.807373,3609.807373,3609.807373,3609.807373,3609.807373,3609.807373,3609.807373,3609.807373
3609.807373,3609.807373,3609.807373,3609.807373,3609.807373,3609.807373,3609.807373,3609.807373,3609.807373,3609.807373,3609.807373
2077.751221,2077.751221,2077.751221,2077.751221,2077.751221,2077.751221,2077.751221,2077.751221,2077.751221,2077.751221,2077.751221
1993.564575,1993.564575,1993.564575,1993.564575,1993.564575,1993.564575,1993.564575,1993.564575,1993.564575,1993.564575,1993.564575
346.4603271,346.4603271,346.4603271,346.4603271,346.4603271,346.4603271,346.4603271,346.4603271,346.4603271,346.4603271,346.4603271
1279.433838,1279.433838,1279.433838,1279.433838,1279.433838,1279.433838,1279.433838,1279.433838,1279.433838,1279.433838,1279.433838
1279.433838,1279.433838,1279.433838,1279.433838,1279.433838,1279.433838,1279.433838,1279.433838,1279.433838,1279.433838,1279.433838
1279.433838,1279.433838,1279.433838,1279.433838,1279.433838,1279.433838,1279.433838,1279.433838,1279.433838,1279.433838,1279.433838
1768.119873,1768.119873,1768.119873,1768.119873,1768.119873,1768.119873,1768.119873,1768.119873,1768.119873,1768.119873,1768.119873
1768.119873,1768.119873,1768.119873,1768.119873,1768.119873,1768.119873,1768.119873,1768.119873,1768.119873,1768.119873,1768.119873
1768.119873,1768.119873,1768.119873,1768.119873,1768.119873,1768.119873,1768.119873,1768.119873,1768.119873,1768.119873,1768.119873
398.0358582,398.0358582,398.0358582,398.0358582,398.0358582,398.0358582,398.0358582,398.0358582,398.0358582,398.0358582,398.0358582
1343.115845,1343.115845,1343.115845,1343.115845,1343.115845,1343.115845,1343.115845,1343.115845,1343.115845,1343.115845,1343.115845
1343.115845,1343.115845,1343.115845,1343.115845,1343.115845,1343.115845,1343.115845,1343.115845,1343.115845,1343.115845,1343.115845
3052.901123,3052.901123,3052.901123,3052.901123,3052.901123,3052.901123,3052.901123,3052.901123,3052.901123,3052.901123,3052.901123
3052.901123,3052.901123,3052.901123,3052.901123,3052.901123,3052.901123,3052.901123,3052.901123,3052.901123,3052.901123,3052.901123
3052.901123,3052.901123,3052.901123,3052.901123,3052.901123,3052.901123,3052.901123,3052.901123,3052.901123,3052.901123,3052.901123
2222.44165,2222.44165,2222.44165,2222.44165,2222.44165,2222.44165,2222.44165,2222.44165,2222.44165,2222.44165,2222.44165
2222.44165,2222.44165,2222.44165,2222.44165,2222.44165,2222.44165,2222.44165,2222.44165,2222.44165,2222.44165,2222.44165
155.3408508,155.3408508,155.3408508,155.3408508,155.3408508,155.3408508,155.3408508,155.3408508,155.3408508,155.3408508,155.3408508
702.6652222,702.6652222,702.6652222,702.6652222,702.6652222,702.6652222,702.6652222,702.6652222,702.6652222,702.6652222,702.6652222
1020.051636,1020.051636,1020.051636,1020.051636,1020.051636,1020.051636,1020.051636,1020.051636,1020.051636,1020.051636,1020.051636
2160.250244,2160.250244,2160.250244,2160.250244,2160.250244,2160.250244,2160.250244,2160.250244,2160.250244,2160.250244,2160.250244
2729.917725,2729.917725,2729.917725,2729.917725,2729.917725,2729.917725,2729.917725,2729.917725,2729.917725,2729.917725,2729.917725
2729.917725,2729.917725,2729.917725,2729.917725,2729.917725,2729.917725,2729.917725,2729.917725,2729.917725,2729.917725,2729.917725
2729.917725,2729.917725,2729.917725,2729.917725,2729.917725,2729.917725,2729.917725,2729.917725,2729.917725,2729.917725,2729.917725
1486.719604,1486.719604,1486.719604,1486.719604,1486.719604,1486.719604,1486.719604,1486.719604,1486.719604,1486.719604,1486.719604
3615.508545,3615.508545,3615.508545,3615.508545,3615.508545,3615.508545,3615.508545,3615.508545,3615.508545,3615.508545,3615.508545
889.1292114,889.1292114,889.1292114,889.1292114,889.1292114,889.1292114,889.1292114,889.1292114,889.1292114,889.1292114,889.1292114
2097.853027,2097.853027,2097.853027,2097.853027,2097.853027,2097.853027,2097.853027,2097.853027,2097.853027,2097.853027,2097.853027
2097.853027,2097.853027,2097.853027,2097.853027,2097.853027,2097.853027,2097.853027,2097.853027,2097.853027,2097.853027,2097.853027
1614.806885,1614.806885,1614.806885,1614.806885,1614.806885,1614.806885,1614.806885,1614.806885,1614.806885,1614.806885,1614.806885
2084.32959,2084.32959,2084.32959,2084.32959,2084.32959,2084.32959,2084.32959,2084.32959,2084.32959,2084.32959,2084.32959
1723.17041,1723.17041,1723.17041,1723.17041,1723.17041,1723.17041,1723.17041,1723.17041,1723.17041,1723.17041,1723.17041
2569.613525,2569.613525,2569.613525,2569.613525,2569.613525,2569.613525,2569.613525,2569.613525,2569.613525,2569.613525,2569.613525
1117.716675,1117.716675,1117.716675,1117.716675,1117.716675,1117.716675,1117.716675,1117.716675,1117.716675,1117.716675,1117.716675
127.0095825,127.0095825,127.0095825,127.0095825,127.0095825,127.0095825,127.0095825,127.0095825,127.0095825,127.0095825,127.0095825
2240.912354,2240.912354,2240.912354,2240.912354,2240.912354,2240.912354,2240.912354,2240.912354,2240.912354,2240.912354,2240.912354
2240.912354,2240.912354,2240.912354,2240.912354,2240.912354,2240.912354,2240.912354,2240.912354,2240.912354,2240.912354,2240.912354
5242.470703,5242.470703,5242.470703,5242.470703,5242.470703,5242.470703,5242.470703,5242.470703,5242.470703,5242.470703,5242.470703
5242.470703,5242.470703,5242.470703,5242.470703,5242.470703,5242.470703,5242.470703,5242.470703,5242.470703,5242.470703,5242.470703
5242.470703,5242.470703,5242.470703,5242.470703,5242.470703,5242.470703,5242.470703,5242.470703,5242.470703,5242.470703,5242.470703
5242.470703,5242.470703,5242.470703,5242.470703,5242.470703,5242.470703,5242.470703,5242.470703,5242.470703,5242.470703,5242.470703
5242.470703,5242.470703,5242.470703,5242.470703,5242.470703,5242.470703,5242.470703,5242.470703,5242.470703,5242.470703,5242.470703
2509.243896,2509.243896,2509.243896,2509.243896,2509.243896,2509.243896,2509.243896,2509.243896,2509.243896,2509.243896,2509.243896
2509.243896,2509.243896,2509.243896,2509.243896,2509.243896,2509.243896,2509.243896,2509.243896,2509.243896,2509.243896,2509.243896
2509.243896,2509.243896,2509.243896,2509.243896,2509.243896,2509.243896,2509.243896,2509.243896,2509.243896,2509.243896,2509.243896
2509.243896,2509.243896,2509.243896,2509.243896,2509.243896,2509.243896,2509.243896,2509.243896,2509.243896,2509.243896,2509.243896
2298.317139,2298.317139,2298.317139,2298.317139,2298.317139,2298.317139,2298.317139,2298.317139,2298.317139,2298.317139,2298.317139
2302.521484,2302.521484,2302.521484,2302.521484,2302.521484,2302.521484,2302.521484,2302.521484,2302.521484,2302.521484,2302.521484
2302.521484,2302.521484,2302.521484,2302.521484,2302.521484,2302.521484,2302.521484,2302.521484,2302.521484,2302.521484,2302.521484
4588.939941,4588.939941,4588.939941,4588.939941,4588.939941,4588.939941,4588.939941,4588.939941,4588.939941,4588.939941,4588.939941
4588.939941,4588.939941,4588.939941,4588.939941,4588.939941,4588.939941,4588.939941,4588.939941,4588.939941,4588.939941,4588.939941
4588.939941,4588.939941,4588.939941,4588.939941,4588.939941,4588.939941,4588.939941,4588.939941,4588.939941,4588.939941,4588.939941
4360.977539,4360.977539,4360.977539,4360.977539,4360.977539,4360.977539,4360.977539,4360.977539,4360.977539,4360.977539,4360.977539
5236.260742,5236.260742,5236.260742,5236.260742,5236.260742,5236.260742,5236.260742,5236.260742,5236.260742,5236.260742,5236.260742
123.129837,123.129837,123.129837,123.129837,123.129837,123.129837,123.129837,123.129837,123.129837,123.129837,123.129837
1330.544922,1330.544922,1330.544922,1330.544922,1330.544922,1330.544922,1330.544922,1330.544922,1330.544922,1330.544922,1330.544922
924.057312,924.057312,924.057312,924.057312,924.057312,924.057312,924.057312,924.057312,924.057312,924.057312,924.057312
698.496582,698.496582,698.496582,698.496582,698.496582,698.496582,698.496582,698.496582,698.496582,698.496582,698.496582
1362.280029,1362.280029,1362.280029,1362.280029,1362.280029,1362.280029,1362.280029,1362.280029,1362.280029,1362.280029,1362.280029
1362.280029,1362.280029,1362.280029,1362.280029,1362.280029,1362.280029,1362.280029,1362.280029,1362.280029,1362.280029,1362.280029
1450.268799,1450.268799,1450.268799,1450.268799,1450.268799,1450.268799,1450.268799,1450.268799,1450.268799,1450.268799,1450.268799
1450.268799,1450.268799,1450.268799,1450.268799,1450.268799,1450.268799,1450.268799,1450.268799,1450.268799,1450.268799,1450.268799
320.9180298,320.9180298,320.9180298,320.9180298,320.9180298,320.9180298,320.9180298,320.9180298,320.9180298,320.9180298,320.9180298
1447.35376,1447.35376,1447.35376,1447.35376,1447.35376,1447.35376,1447.35376,1447.35376,1447.35376,1447.35376,1447.35376
1447.35376,1447.35376,1447.35376,1447.35376,1447.35376,1447.35376,1447.35376,1447.35376,1447.35376,1447.35376,1447.35376
2047.629639,2047.629639,2047.629639,2047.629639,2047.629639,2047.629639,2047.629639,2047.629639,2047.629639,2047.629639,2047.629639
2047.629639,2047.629639,2047.629639,2047.629639,2047.629639,2047.629639,2047.629639,2047.629639,2047.629639,2047.629639,2047.629639
2464.766113,2464.766113,2464.766113,2464.766113,2464.766113,2464.766113,2464.766113,2464.766113,2464.766113,2464.766113,2464.766113
2464.766113,2464.766113,2464.766113,2464.766113,2464.766113,2464.766113,2464.766113,2464.766113,2464.766113,2464.766113,2464.766113
1805.591064,1805.591064,1805.591064,1805.591064,1805.591064,1805.591064,1805.591064,1805.591064,1805.591064,1805.591064,1805.591064
1805.591064,1805.591064,1805.591064,1805.591064,1805.591064,1805.591064,1805.591064,1805.591064,1805.591064,1805.591064,1805.591064
1400.08667,1400.08667,1400.08667,1400.08667,1400.08667,1400.08667,1400.08667,1400.08667,1400.08667,1400.08667,1400.08667
1670.734009,1670.734009,1670.734009,1670.734009,1670.734009,1670.734009,1670.734009,1670.734009,1670.734009,1670.734009,1670.734009
672.980957,672.980957,672.980957,672.980957,672.980957,672.980957,672.980957,672.980957,672.980957,672.980957,672.980957
152.8061066,152.8061066,152.8061066,152.8061066,152.8061066,152.8061066,152.8061066,152.8061066,152.8061066,152.8061066,152.8061066
1482.080811,1482.080811,1482.080811,1482.080811,1482.080811,1482.080811,1482.080811,1482.080811,1482.080811,1482.080811,1482.080811
1482.080811,1482.080811,1482.080811,1482.080811,1482.080811,1482.080811,1482.080811,1482.080811,1482.080811,1482.080811,1482.080811
494.5568542,494.5568542,494.5568542,494.5568542,494.5568542,494.5568542,494.5568542,494.5568542,494.5568542,494.5568542,494.5568542
960.8729858,960.8729858,960.8729858,960.8729858,960.8729858,960.8729858,960.8729858,960.8729858,960.8729858,960.8729858,960.8729858
4792.234375,4792.234375,4792.234375,4792.234375,4792.234375,4792.234375,4792.234375,4792.234375,4792.234375,4792.234375,4792.234375
4792.234375,4792.234375,4792.234375,4792.234375,4792.234375,4792.234375,4792.234375,4792.234375,4792.234375,4792.234375,4792.234375
1955.521606,1955.521606,1955.521606,1955.521606,1955.521606,1955.521606,1955.521606,1955.521606,1955.521606,1955.521606,1955.521606
2165.44043,2165.44043,2165.44043,2165.44043,2165.44043,2165.44043,2165.44043,2165.44043,2165.44043,2165.44043,2165.44043
2165.44043,2165.44043,2165.44043,2165.44043,2165.44043,2165.44043,2165.44043,2165.44043,2165.44043,2165.44043,2165.44043
2165.44043,2165.44043,2165.44043,2165.44043,2165.44043,2165.44043,2165.44043,2165.44043,2165.44043,2165.44043,2165.44043
653.9170532,653.9170532,653.9170532,653.9170532,653.9170532,653.9170532,653.9170532,653.9170532,653.9170532,653.9170532,653.9170532
